id,clustering_coefficient_std,clustering_coefficient_max,weight_ratio,inside_weights_25,outside_weight_ratio,inside_weights,inside_weights_75,clustering_coefficient_25,size,degree_max,pageranks_50,inside_edges,pageranks_mean,pageranks_75,clustering_coefficient_50,subgraph_clustering_coeff,clustering_coeff_mean,degree_50,degree_75,inside_weight_ratio,inside_weights_50,degree_std,clustering_coefficient_75,outside_edges,pageranks_std,degree_mean,density,pageranks_max,cohesion,degree_25,pageranks_25,unlinked,outside_weights,inside_weights_mean,inside_weights_std
676,2.42E-05,5.73E-05,1.565217391,17,0.389830508,36,19,6.37E-06,3,5.73E-05,1.83E-05,2,3.12E-05,3.83E-05,9.55E-06,0,2.34E-05,9.55E-06,3.34E-05,0.610169492,18,2.42E-05,3.34E-05,2,1.92E-05,2.34E-05,0.666666667,5.84E-05,1,6.37E-06,1.76E-05,0.666666667,23,18,2
677,3.70E-05,8.60E-05,0.647058824,13.75,0.607142857,33,19.25,7.96E-06,3,8.60E-05,1.85E-05,2,3.10E-05,3.81E-05,1.27E-05,0,3.40E-05,1.27E-05,4.94E-05,0.392857143,16.5,3.70E-05,4.94E-05,7,1.88E-05,3.40E-05,0.666666667,5.76E-05,0.285714286,7.96E-06,1.78E-05,0.666666667,51,16.5,5.5
678,1.59E-06,6.37E-06,2.571428571,18,0.28,18,18,3.98E-06,2,6.37E-06,4.65E-05,1,4.65E-05,4.83E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,0.72,18,1.59E-06,5.57E-06,1,3.53E-06,4.78E-06,1,5.00E-05,1,3.98E-06,4.47E-05,0.5,7,18,0
679,9.84E-06,2.55E-05,0.534090909,15.75,0.651851852,47,31.25,1.27E-05,3,2.55E-05,3.22E-05,2,3.09E-05,3.90E-05,2.23E-05,0,1.70E-05,2.23E-05,2.39E-05,0.348148148,23.5,9.84E-06,2.39E-05,8,1.26E-05,1.70E-05,0.666666667,4.57E-05,0.25,1.27E-05,2.36E-05,0.666666667,88,23.5,15.5
680,3.18E-06,9.55E-06,5.5,33,0.153846154,33,33,4.78E-06,2,9.55E-06,4.63E-05,1,4.63E-05,4.82E-05,6.37E-06,,6.37E-06,6.37E-06,7.96E-06,0.846153846,33,3.18E-06,7.96E-06,1,3.95E-06,6.37E-06,1,5.02E-05,1,4.78E-06,4.43E-05,0.5,6,33,0
681,1.50E-05,3.50E-05,inf,13.75,0,29,15.25,3.18E-06,3,3.50E-05,1.81E-05,2,3.06E-05,3.74E-05,3.18E-06,0,1.38E-05,3.18E-06,1.91E-05,1,14.5,1.50E-05,1.91E-05,0,1.85E-05,1.38E-05,0.666666667,5.67E-05,,3.18E-06,1.76E-05,0.666666667,0,14.5,1.5
682,2.39E-05,7.01E-05,0.56,70,0.641025641,70,70,3.42E-05,2,7.01E-05,4.59E-05,1,4.59E-05,5.28E-05,4.62E-05,,4.62E-05,4.62E-05,5.81E-05,0.358974359,70,2.39E-05,5.81E-05,12,1.39E-05,4.62E-05,1,5.98E-05,0.083333333,3.42E-05,3.89E-05,0.5,125,70,0
683,1.43E-05,3.50E-05,0.653061224,13.5,0.604938272,32,18.5,4.78E-06,3,3.50E-05,2.21E-05,2,3.05E-05,3.73E-05,6.37E-06,0,1.49E-05,6.37E-06,2.07E-05,0.395061728,16,1.43E-05,2.07E-05,6,1.58E-05,1.49E-05,0.666666667,5.26E-05,0.333333333,4.78E-06,1.94E-05,0.666666667,49,16,5
684,3.97E-06,1.27E-05,0.75,7.5,0.571428571,18,10.5,4.78E-06,3,1.27E-05,2.66E-05,2,3.04E-05,3.62E-05,6.37E-06,0,7.43E-06,6.37E-06,9.55E-06,0.428571429,9,3.97E-06,9.55E-06,3,1.13E-05,7.43E-06,0.666666667,4.57E-05,0.666666667,4.78E-06,2.27E-05,0.666666667,24,9,3
685,1.88E-05,4.46E-05,inf,13.75,0,31,17.25,4.78E-06,3,4.46E-05,1.87E-05,2,3.03E-05,3.75E-05,6.37E-06,0,1.80E-05,6.37E-06,2.55E-05,1,15.5,1.88E-05,2.55E-05,0,1.84E-05,1.80E-05,0.666666667,5.63E-05,,4.78E-06,1.73E-05,0.666666667,0,15.5,3.5
686,0,9.55E-06,6.6,66,0.131578947,66,66,9.55E-06,2,9.55E-06,4.50E-05,1,4.50E-05,4.51E-05,9.55E-06,,9.55E-06,9.55E-06,9.55E-06,0.868421053,66,0,9.55E-06,1,1.53E-07,9.55E-06,1,4.52E-05,1,9.55E-06,4.49E-05,0.5,10,66,0
687,1.59E-06,6.37E-06,inf,18,0,18,18,3.98E-06,2,6.37E-06,4.50E-05,1,4.50E-05,4.69E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,1,18,1.59E-06,5.57E-06,0,3.87E-06,4.78E-06,1,4.88E-05,,3.98E-06,4.30E-05,0.5,0,18,0
688,1.05E-05,2.87E-05,1.807692308,15.75,0.356164384,47,31.25,7.96E-06,3,2.87E-05,2.95E-05,2,2.99E-05,3.74E-05,1.27E-05,0,1.49E-05,1.27E-05,2.07E-05,0.643835616,23.5,1.05E-05,2.07E-05,2,1.23E-05,1.49E-05,0.666666667,4.53E-05,1,7.96E-06,2.23E-05,0.666666667,26,23.5,15.5
689,3.97E-06,1.59E-05,inf,12.5,0,34,21.5,7.96E-06,3,1.59E-05,3.42E-05,2,2.98E-05,3.52E-05,9.55E-06,0,1.06E-05,9.55E-06,1.27E-05,1,17,3.97E-06,1.27E-05,0,7.66E-06,1.06E-05,0.666666667,3.61E-05,,7.96E-06,2.66E-05,0.666666667,0,17,9
690,1.59E-05,4.14E-05,0.301369863,10,0.768421053,22,12,9.55E-06,3,4.14E-05,3.28E-05,2,2.98E-05,3.58E-05,1.59E-05,0,2.02E-05,1.59E-05,2.87E-05,0.231578947,11,1.59E-05,2.87E-05,7,8.89E-06,2.02E-05,0.666666667,3.88E-05,0.285714286,9.55E-06,2.52E-05,0.666666667,73,11,2
691,9.01E-06,2.23E-05,1.166666667,9.25,0.461538462,21,11.75,3.18E-06,3,2.23E-05,2.06E-05,2,2.96E-05,3.57E-05,3.18E-06,0,9.55E-06,3.18E-06,1.27E-05,0.538461538,10.5,9.01E-06,1.27E-05,2,1.50E-05,9.55E-06,0.666666667,5.07E-05,1,3.18E-06,1.90E-05,0.666666667,18,10.5,2.5
692,9.01E-06,2.55E-05,0.493333333,16.25,0.669642857,37,20.75,6.37E-06,3,2.55E-05,2.21E-05,2,2.96E-05,3.50E-05,6.37E-06,0,1.27E-05,6.37E-06,1.59E-05,0.330357143,18.5,9.01E-06,1.59E-05,7,1.31E-05,1.27E-05,0.666666667,4.80E-05,0.285714286,6.37E-06,2.04E-05,0.666666667,75,18.5,4.5
693,9.55E-06,2.23E-05,1.106382979,52,0.474747475,52,52,7.96E-06,2,2.23E-05,4.42E-05,1,4.42E-05,4.83E-05,1.27E-05,,1.27E-05,1.27E-05,1.75E-05,0.525252525,52,9.55E-06,1.75E-05,6,8.36E-06,1.27E-05,1,5.25E-05,0.166666667,7.96E-06,4.00E-05,0.5,47,52,0
694,7.96E-06,3.50E-05,0.531531532,59,0.652941176,59,59,2.31E-05,2,3.50E-05,4.41E-05,1,4.41E-05,4.77E-05,2.71E-05,,2.71E-05,2.71E-05,3.11E-05,0.347058824,59,7.96E-06,3.11E-05,10,7.11E-06,2.71E-05,1,5.12E-05,0.1,2.31E-05,4.05E-05,0.5,111,59,0
695,9.01E-06,2.55E-05,0.864864865,13,0.536231884,32,19,6.37E-06,3,2.55E-05,2.43E-05,2,2.93E-05,3.52E-05,6.37E-06,0,1.27E-05,6.37E-06,1.59E-05,0.463768116,16,9.01E-06,1.59E-05,2,1.22E-05,1.27E-05,0.666666667,4.61E-05,1,6.37E-06,2.09E-05,0.666666667,37,16,6
696,1.59E-06,9.55E-06,inf,32,0,32,32,7.17E-06,2,9.55E-06,4.37E-05,1,4.37E-05,4.44E-05,7.96E-06,,7.96E-06,7.96E-06,8.76E-06,1,32,1.59E-06,8.76E-06,0,1.53E-06,7.96E-06,1,4.52E-05,,7.17E-06,4.29E-05,0.5,0,32,0
697,7.96E-06,2.23E-05,3.058823529,52,0.246376812,52,52,1.04E-05,2,2.23E-05,4.36E-05,1,4.36E-05,4.75E-05,1.43E-05,,1.43E-05,1.43E-05,1.83E-05,0.753623188,52,7.96E-06,1.83E-05,2,7.73E-06,1.43E-05,1,5.14E-05,0.5,1.04E-05,3.98E-05,0.5,17,52,0
698,3.18E-06,9.55E-06,4.5,27,0.181818182,27,27,4.78E-06,2,9.55E-06,4.36E-05,1,4.36E-05,4.56E-05,6.37E-06,,6.37E-06,6.37E-06,7.96E-06,0.818181818,27,3.18E-06,7.96E-06,1,3.96E-06,6.37E-06,1,4.76E-05,1,4.78E-06,4.16E-05,0.5,6,27,0
699,1.73E-05,4.46E-05,0.186915888,8.5,0.842519685,20,11.5,9.55E-06,3,4.46E-05,2.79E-05,2,2.91E-05,3.21E-05,1.59E-05,0,2.12E-05,1.59E-05,3.03E-05,0.157480315,10,1.73E-05,3.03E-05,16,5.56E-06,2.12E-05,0.666666667,3.64E-05,0.125,9.55E-06,2.54E-05,0.666666667,107,10,3
700,5.20E-06,1.59E-05,0.703703704,9.25,0.586956522,19,9.75,6.37E-06,3,1.59E-05,2.42E-05,2,2.89E-05,3.28E-05,9.55E-06,0,9.55E-06,9.55E-06,1.27E-05,0.413043478,9.5,5.20E-06,1.27E-05,3,8.93E-06,9.55E-06,0.666666667,4.14E-05,0.666666667,6.37E-06,2.27E-05,0.666666667,27,9.5,0.5
701,6.37E-06,1.91E-05,3.222222222,58,0.236842105,58,58,9.55E-06,2,1.91E-05,4.34E-05,1,4.34E-05,4.62E-05,1.27E-05,,1.27E-05,1.27E-05,1.59E-05,0.763157895,58,6.37E-06,1.59E-05,2,5.55E-06,1.27E-05,1,4.89E-05,0.5,9.55E-06,4.06E-05,0.5,18,58,0
702,3.97E-06,1.27E-05,2.25,12.25,0.307692308,27,14.75,4.78E-06,3,1.27E-05,2.21E-05,2,2.89E-05,3.41E-05,6.37E-06,0,7.43E-06,6.37E-06,9.55E-06,0.692307692,13.5,3.97E-06,9.55E-06,2,1.22E-05,7.43E-06,0.666666667,4.61E-05,1,4.78E-06,2.03E-05,0.666666667,12,13.5,2.5
703,1.43E-05,3.50E-05,0.4375,11.5,0.695652174,28,16.5,4.78E-06,3,3.50E-05,2.04E-05,2,2.89E-05,3.48E-05,6.37E-06,0,1.49E-05,6.37E-06,2.07E-05,0.304347826,14,1.43E-05,2.07E-05,8,1.44E-05,1.49E-05,0.666666667,4.91E-05,0.25,4.78E-06,1.88E-05,0.666666667,64,14,5
704,6.37E-06,1.59E-05,inf,50,0,50,50,6.37E-06,2,1.59E-05,4.32E-05,1,4.32E-05,4.59E-05,9.55E-06,,9.55E-06,9.55E-06,1.27E-05,1,50,6.37E-06,1.27E-05,0,5.36E-06,9.55E-06,1,4.85E-05,,6.37E-06,4.05E-05,0.5,0,50,0
705,9.55E-06,3.82E-05,1.019230769,106,0.495238095,106,106,2.39E-05,2,3.82E-05,4.32E-05,1,4.32E-05,4.68E-05,2.87E-05,,2.87E-05,2.87E-05,3.34E-05,0.504761905,106,9.55E-06,3.34E-05,9,7.23E-06,2.87E-05,1,5.04E-05,0.111111111,2.39E-05,3.95E-05,0.5,104,106,0
706,9.55E-06,3.82E-05,1.197802198,109,0.455,109,109,2.39E-05,2,3.82E-05,4.30E-05,1,4.30E-05,4.53E-05,2.87E-05,,2.87E-05,2.87E-05,3.34E-05,0.545,109,9.55E-06,3.34E-05,11,4.58E-06,2.87E-05,1,4.76E-05,0.090909091,2.39E-05,4.07E-05,0.5,91,109,0
707,6.54E-06,1.91E-05,inf,10.5,0,24,13.5,7.96E-06,3,1.91E-05,2.60E-05,2,2.87E-05,3.38E-05,1.27E-05,0,1.17E-05,1.27E-05,1.59E-05,1,12,6.54E-06,1.59E-05,0,9.70E-06,1.17E-05,0.666666667,4.17E-05,,7.96E-06,2.22E-05,0.666666667,0,12,3
708,0,1.91E-05,2.5,9,0.285714286,45,18,1.91E-05,3,1.91E-05,3.02E-05,3,2.86E-05,3.03E-05,1.91E-05,1,1.91E-05,1.91E-05,1.91E-05,0.714285714,9,0,1.91E-05,2,2.41E-06,1.91E-05,1,3.03E-05,1.5,1.91E-05,2.77E-05,0.5,18,15,8.485281374
709,3.18E-06,2.87E-05,2.896551724,84,0.256637168,84,84,2.39E-05,2,2.87E-05,4.27E-05,1,4.27E-05,4.38E-05,2.55E-05,,2.55E-05,2.55E-05,2.71E-05,0.743362832,84,3.18E-06,2.71E-05,4,2.21E-06,2.55E-05,1,4.49E-05,0.25,2.39E-05,4.16E-05,0.5,29,84,0
710,2.71E-05,7.01E-05,0.357954545,63,0.736401674,63,63,2.95E-05,2,7.01E-05,4.26E-05,1,4.26E-05,5.03E-05,4.30E-05,,4.30E-05,4.30E-05,5.65E-05,0.263598326,63,2.71E-05,5.65E-05,18,1.54E-05,4.30E-05,1,5.80E-05,0.055555556,2.95E-05,3.49E-05,0.5,176,63,0
711,9.13E-06,2.55E-05,0.894736842,7.25,0.527777778,17,9.75,7.96E-06,3,2.55E-05,2.73E-05,2,2.84E-05,3.16E-05,1.27E-05,0,1.38E-05,1.27E-05,1.91E-05,0.472222222,8.5,9.13E-06,1.91E-05,2,5.75E-06,1.38E-05,0.666666667,3.59E-05,1,7.96E-06,2.46E-05,0.666666667,19,8.5,2.5
712,1.91E-05,5.10E-05,0.522292994,82,0.656903766,82,82,2.23E-05,2,5.10E-05,4.23E-05,1,4.23E-05,4.62E-05,3.18E-05,,3.18E-05,3.18E-05,4.14E-05,0.343096234,82,1.91E-05,4.14E-05,14,7.96E-06,3.18E-05,1,5.02E-05,0.071428571,2.23E-05,3.83E-05,0.5,157,82,0
713,1.80E-05,4.14E-05,2.666666667,7.5,0.272727273,16,8.5,3.18E-06,3,4.14E-05,1.55E-05,2,2.82E-05,3.48E-05,3.18E-06,0,1.59E-05,3.18E-06,2.23E-05,0.727272727,8,1.80E-05,2.23E-05,1,1.84E-05,1.59E-05,0.666666667,5.42E-05,2,3.18E-06,1.52E-05,0.666666667,6,8,1
714,7.96E-06,3.82E-05,0.655405405,97,0.604081633,97,97,2.63E-05,2,3.82E-05,4.21E-05,1,4.21E-05,4.44E-05,3.03E-05,,3.03E-05,3.03E-05,3.42E-05,0.395918367,97,7.96E-06,3.42E-05,15,4.62E-06,3.03E-05,1,4.67E-05,0.066666667,2.63E-05,3.98E-05,0.5,148,97,0
715,1.23E-05,3.82E-05,0.973684211,13.75,0.506666667,37,23.25,1.27E-05,3,3.82E-05,2.72E-05,2,2.80E-05,3.28E-05,1.59E-05,0,2.12E-05,1.59E-05,2.71E-05,0.493333333,18.5,1.23E-05,2.71E-05,5,8.21E-06,2.12E-05,0.666666667,3.85E-05,0.4,1.27E-05,2.28E-05,0.666666667,38,18.5,9.5
716,2.87E-05,6.05E-05,0.315789474,24,0.76,24,24,1.75E-05,2,6.05E-05,4.20E-05,1,4.20E-05,5.42E-05,3.18E-05,,3.18E-05,3.18E-05,4.62E-05,0.24,24,2.87E-05,4.62E-05,6,2.43E-05,3.18E-05,1,6.63E-05,0.166666667,1.75E-05,2.99E-05,0.5,76,24,0
717,1.59E-06,6.37E-06,2,12,0.333333333,12,12,3.98E-06,2,6.37E-06,4.19E-05,1,4.19E-05,4.37E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,0.666666667,12,1.59E-06,5.57E-06,1,3.70E-06,4.78E-06,1,4.56E-05,1,3.98E-06,4.00E-05,0.5,6,12,0
718,9.55E-06,2.55E-05,1.703703704,46,0.369863014,46,46,1.11E-05,2,2.55E-05,4.19E-05,1,4.19E-05,4.58E-05,1.59E-05,,1.59E-05,1.59E-05,2.07E-05,0.630136986,46,9.55E-06,2.07E-05,4,7.90E-06,1.59E-05,1,4.98E-05,0.25,1.11E-05,3.79E-05,0.5,27,46,0
719,3.97E-06,1.27E-05,1.0625,8.25,0.484848485,17,8.75,6.37E-06,3,1.27E-05,2.30E-05,2,2.79E-05,3.18E-05,9.55E-06,0,8.49E-06,9.55E-06,1.11E-05,0.515151515,8.5,3.97E-06,1.11E-05,2,9.08E-06,8.49E-06,0.666666667,4.06E-05,1,6.37E-06,2.15E-05,0.666666667,16,8.5,0.5
720,1.59E-06,6.37E-06,2,12,0.333333333,12,12,3.98E-06,2,6.37E-06,4.18E-05,1,4.18E-05,4.36E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,0.666666667,12,1.59E-06,5.57E-06,1,3.67E-06,4.78E-06,1,4.54E-05,1,3.98E-06,3.99E-05,0.5,6,12,0
721,0,9.55E-06,1.678571429,47,0.373333333,47,47,9.55E-06,2,9.55E-06,4.15E-05,1,4.15E-05,4.15E-05,9.55E-06,,9.55E-06,9.55E-06,9.55E-06,0.626666667,47,0,9.55E-06,4,3.47E-18,9.55E-06,1,4.15E-05,0.25,9.55E-06,4.15E-05,0.5,28,47,0
722,3.18E-06,9.55E-06,3.125,25,0.242424242,25,25,4.78E-06,2,9.55E-06,4.15E-05,1,4.15E-05,4.44E-05,6.37E-06,,6.37E-06,6.37E-06,7.96E-06,0.757575758,25,3.18E-06,7.96E-06,1,5.77E-06,6.37E-06,1,4.72E-05,1,4.78E-06,3.86E-05,0.5,8,25,0
723,6.54E-06,1.91E-05,0.685714286,9.5,0.593220339,24,14.5,6.37E-06,3,1.91E-05,2.19E-05,2,2.74E-05,3.17E-05,9.55E-06,0,1.06E-05,9.55E-06,1.43E-05,0.406779661,12,6.54E-06,1.43E-05,3,1.01E-05,1.06E-05,0.666666667,4.16E-05,0.666666667,6.37E-06,2.03E-05,0.666666667,35,12,5
724,4.78E-06,2.87E-05,0.71875,69,0.581818182,69,69,2.15E-05,2,2.87E-05,4.11E-05,1,4.11E-05,4.32E-05,2.39E-05,,2.39E-05,2.39E-05,2.63E-05,0.418181818,69,4.78E-06,2.63E-05,9,4.28E-06,2.39E-05,1,4.54E-05,0.111111111,2.15E-05,3.89E-05,0.5,96,69,0
725,1.59E-05,5.41E-05,0.484536082,94,0.673611111,94,94,3.03E-05,2,5.41E-05,4.09E-05,1,4.09E-05,4.45E-05,3.82E-05,,3.82E-05,3.82E-05,4.62E-05,0.326388889,94,1.59E-05,4.62E-05,16,7.20E-06,3.82E-05,1,4.81E-05,0.0625,3.03E-05,3.73E-05,0.5,194,94,0
726,0,6.37E-06,3.666666667,33,0.214285714,33,33,6.37E-06,2,6.37E-06,4.06E-05,1,4.06E-05,4.06E-05,6.37E-06,,6.37E-06,6.37E-06,6.37E-06,0.785714286,33,0,6.37E-06,1,2.65E-18,6.37E-06,1,4.06E-05,1,6.37E-06,4.06E-05,0.5,9,33,0
727,1.65E-05,3.82E-05,0.631578947,6,0.612903226,12,6,3.18E-06,3,3.82E-05,1.54E-05,2,2.70E-05,3.27E-05,3.18E-06,0,1.49E-05,3.18E-06,2.07E-05,0.387096774,6,1.65E-05,2.07E-05,3,1.63E-05,1.49E-05,0.666666667,5.00E-05,0.666666667,3.18E-06,1.54E-05,0.666666667,19,6,0
728,1.59E-06,6.37E-06,inf,11,0,11,11,3.98E-06,2,6.37E-06,4.04E-05,1,4.04E-05,4.22E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,1,11,1.59E-06,5.57E-06,0,3.75E-06,4.78E-06,1,4.41E-05,,3.98E-06,3.85E-05,0.5,0,11,0
729,2.60E-06,9.55E-06,inf,7,0,14,7,4.78E-06,3,9.55E-06,2.28E-05,2,2.69E-05,2.99E-05,6.37E-06,0,6.37E-06,6.37E-06,7.96E-06,1,7,2.60E-06,7.96E-06,0,7.24E-06,6.37E-06,0.666666667,3.71E-05,,4.78E-06,2.18E-05,0.666666667,0,7,0
730,1.59E-06,9.55E-06,1.571428571,33,0.388888889,33,33,7.17E-06,2,9.55E-06,4.00E-05,1,4.00E-05,4.08E-05,7.96E-06,,7.96E-06,7.96E-06,8.76E-06,0.611111111,33,1.59E-06,8.76E-06,3,1.60E-06,7.96E-06,1,4.16E-05,0.333333333,7.17E-06,3.92E-05,0.5,21,33,0
731,1.59E-06,6.37E-06,1.714285714,12,0.368421053,12,12,3.98E-06,2,6.37E-06,3.95E-05,1,3.95E-05,4.14E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,0.631578947,12,1.59E-06,5.57E-06,1,3.87E-06,4.78E-06,1,4.34E-05,1,3.98E-06,3.76E-05,0.5,7,12,0
732,0,1.27E-05,1.897435897,74,0.345132743,74,74,1.27E-05,2,1.27E-05,3.95E-05,1,3.95E-05,4.13E-05,1.27E-05,,1.27E-05,1.27E-05,1.27E-05,0.654867257,74,0,1.27E-05,2,3.53E-06,1.27E-05,1,4.30E-05,0.5,1.27E-05,3.77E-05,0.5,39,74,0
733,4.78E-06,2.55E-05,inf,70,0,70,70,1.83E-05,2,2.55E-05,3.95E-05,1,3.95E-05,4.05E-05,2.07E-05,,2.07E-05,2.07E-05,2.31E-05,1,70,4.78E-06,2.31E-05,0,2.02E-06,2.07E-05,1,4.15E-05,,1.83E-05,3.85E-05,0.5,0,70,0
734,6.37E-06,1.91E-05,0.963636364,53,0.509259259,53,53,9.55E-06,2,1.91E-05,3.94E-05,1,3.94E-05,4.28E-05,1.27E-05,,1.27E-05,1.27E-05,1.59E-05,0.490740741,53,6.37E-06,1.59E-05,5,6.73E-06,1.27E-05,1,4.61E-05,0.2,9.55E-06,3.60E-05,0.5,55,53,0
735,1.08E-05,2.87E-05,0.309090909,7.75,0.763888889,17,9.25,6.37E-06,3,2.87E-05,1.71E-05,2,2.61E-05,3.10E-05,9.55E-06,0,1.38E-05,9.55E-06,1.91E-05,0.236111111,8.5,1.08E-05,1.91E-05,5,1.33E-05,1.38E-05,0.666666667,4.48E-05,0.4,6.37E-06,1.67E-05,0.666666667,55,8.5,1.5
736,6.37E-06,1.59E-05,3.636363636,40,0.215686275,40,40,6.37E-06,2,1.59E-05,3.90E-05,1,3.90E-05,4.20E-05,9.55E-06,,9.55E-06,9.55E-06,1.27E-05,0.784313725,40,6.37E-06,1.27E-05,1,6.00E-06,9.55E-06,1,4.50E-05,1,6.37E-06,3.60E-05,0.5,11,40,0
737,1.59E-06,9.55E-06,2.0625,33,0.326530612,33,33,7.17E-06,2,9.55E-06,3.88E-05,1,3.88E-05,3.99E-05,7.96E-06,,7.96E-06,7.96E-06,8.76E-06,0.673469388,33,1.59E-06,8.76E-06,2,2.22E-06,7.96E-06,1,4.10E-05,0.5,7.17E-06,3.77E-05,0.5,16,33,0
738,1.27E-05,4.14E-05,0.542056075,58,0.648484848,58,58,2.23E-05,2,4.14E-05,3.85E-05,1,3.85E-05,4.28E-05,2.87E-05,,2.87E-05,2.87E-05,3.50E-05,0.351515152,58,1.27E-05,3.50E-05,8,8.56E-06,2.87E-05,1,4.71E-05,0.125,2.23E-05,3.43E-05,0.5,107,58,0
739,0,6.37E-06,inf,23,0,23,23,6.37E-06,2,6.37E-06,3.84E-05,1,3.84E-05,3.84E-05,6.37E-06,,6.37E-06,6.37E-06,6.37E-06,1,23,0,6.37E-06,0,1.64E-18,6.37E-06,1,3.84E-05,,6.37E-06,3.84E-05,0.5,0,23,0
740,6.54E-06,1.91E-05,inf,6.5,0,14,7.5,7.96E-06,3,1.91E-05,1.97E-05,2,2.54E-05,2.91E-05,1.27E-05,0,1.17E-05,1.27E-05,1.59E-05,1,7,6.54E-06,1.59E-05,0,9.27E-06,1.17E-05,0.666666667,3.84E-05,,7.96E-06,1.88E-05,0.666666667,0,7,1
741,1.27E-05,2.87E-05,1.857142857,39,0.35,39,39,9.55E-06,2,2.87E-05,3.75E-05,1,3.75E-05,4.36E-05,1.59E-05,,1.59E-05,1.59E-05,2.23E-05,0.65,39,1.27E-05,2.23E-05,2,1.20E-05,1.59E-05,1,4.96E-05,0.5,9.55E-06,3.15E-05,0.5,21,39,0
742,1.59E-06,9.55E-06,inf,28,0,28,28,7.17E-06,2,9.55E-06,3.69E-05,1,3.69E-05,3.79E-05,7.96E-06,,7.96E-06,7.96E-06,8.76E-06,1,28,1.59E-06,8.76E-06,0,2.02E-06,7.96E-06,1,3.89E-05,,7.17E-06,3.59E-05,0.5,0,28,0
743,0,9.55E-06,1.818181818,60,0.35483871,60,60,9.55E-06,2,9.55E-06,3.67E-05,1,3.67E-05,3.68E-05,9.55E-06,,9.55E-06,9.55E-06,9.55E-06,0.64516129,60,0,9.55E-06,2,2.22E-07,9.55E-06,1,3.70E-05,0.5,9.55E-06,3.66E-05,0.5,33,60,0
744,7.96E-06,2.23E-05,0.455555556,41,0.687022901,41,41,1.04E-05,2,2.23E-05,3.67E-05,1,3.67E-05,4.18E-05,1.43E-05,,1.43E-05,1.43E-05,1.83E-05,0.312977099,41,7.96E-06,1.83E-05,6,1.03E-05,1.43E-05,1,4.70E-05,0.166666667,1.04E-05,3.15E-05,0.5,90,41,0
745,7.96E-06,2.23E-05,2.5,65,0.285714286,65,65,1.04E-05,2,2.23E-05,3.67E-05,1,3.67E-05,3.96E-05,1.43E-05,,1.43E-05,1.43E-05,1.83E-05,0.714285714,65,7.96E-06,1.83E-05,2,5.92E-06,1.43E-05,1,4.26E-05,0.5,1.04E-05,3.37E-05,0.5,26,65,0
746,1.27E-05,2.87E-05,0.688888889,31,0.592105263,31,31,9.55E-06,2,2.87E-05,3.66E-05,1,3.66E-05,4.30E-05,1.59E-05,,1.59E-05,1.59E-05,2.23E-05,0.407894737,31,1.27E-05,2.23E-05,4,1.28E-05,1.59E-05,1,4.94E-05,0.25,9.55E-06,3.02E-05,0.5,45,31,0
747,1.59E-06,9.55E-06,1.411764706,48,0.414634146,48,48,7.17E-06,2,9.55E-06,3.66E-05,1,3.66E-05,3.70E-05,7.96E-06,,7.96E-06,7.96E-06,8.76E-06,0.585365854,48,1.59E-06,8.76E-06,2,8.20E-07,7.96E-06,1,3.74E-05,0.5,7.17E-06,3.62E-05,0.5,34,48,0
748,4.78E-06,1.27E-05,inf,22,0,22,22,5.57E-06,2,1.27E-05,3.62E-05,1,3.62E-05,3.87E-05,7.96E-06,,7.96E-06,7.96E-06,1.04E-05,1,22,4.78E-06,1.04E-05,0,5.04E-06,7.96E-06,1,4.12E-05,,5.57E-06,3.37E-05,0.5,0,22,0
749,1.59E-05,3.50E-05,1.461538462,38,0.40625,38,38,1.11E-05,2,3.50E-05,3.61E-05,1,3.61E-05,4.19E-05,1.91E-05,,1.91E-05,1.91E-05,2.71E-05,0.59375,38,1.59E-05,2.71E-05,3,1.15E-05,1.91E-05,1,4.77E-05,0.333333333,1.11E-05,3.03E-05,0.5,26,38,0
750,1.59E-06,1.59E-05,0.833333333,55,0.545454545,55,55,1.35E-05,2,1.59E-05,3.61E-05,1,3.61E-05,3.77E-05,1.43E-05,,1.43E-05,1.43E-05,1.51E-05,0.454545455,55,1.59E-06,1.51E-05,7,3.16E-06,1.43E-05,1,3.92E-05,0.142857143,1.35E-05,3.45E-05,0.5,66,55,0
751,1.59E-06,6.37E-06,1.333333333,8,0.428571429,8,8,3.98E-06,2,6.37E-06,3.61E-05,1,3.61E-05,3.82E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,0.571428571,8,1.59E-06,5.57E-06,1,4.17E-06,4.78E-06,1,4.02E-05,1,3.98E-06,3.40E-05,0.5,6,8,0
752,1.59E-06,6.37E-06,inf,8,0,8,8,3.98E-06,2,6.37E-06,3.59E-05,1,3.59E-05,3.80E-05,4.78E-06,,4.78E-06,4.78E-06,5.57E-06,1,8,1.59E-06,5.57E-06,0,4.13E-06,4.78E-06,1,4.01E-05,,3.98E-06,3.39E-05,0.5,0,8,0
